permutation	orthogroup	pseudo_anchor_index	pseudo_alignment_position	species_total	species_with_feature	variance
820	orthogroup_36	2	8	8	5	5.3
820	orthogroup_387	5	453	8	3	6030.083333333333
820	orthogroup_540	3	7	9	3	0.0
820	orthogroup_540	4	13	9	3	0.0
820	orthogroup_548	1	113	9	5	1656.3
820	orthogroup_548	5	134	9	3	247.0
820	orthogroup_548	6	251	8	3	146.08333333333334
820	orthogroup_554	4	49	9	3	33.333333333333336
820	orthogroup_554	7	250	9	4	119.5625
820	orthogroup_554	8	426	9	4	824.9166666666666
820	orthogroup_582	1	182	8	5	2552.0
820	orthogroup_582	8	302	8	3	208.33333333333334
820	orthogroup_582	12	658	8	3	1.0
820	orthogroup_598	1	148	9	4	3144.9166666666665
820	orthogroup_610	5	131	9	3	46.583333333333336
820	orthogroup_65	1	621	9	5	66741.0
820	orthogroup_7	5	207	9	3	12.0
820	orthogroup_755	1	246	9	5	1834.3
820	orthogroup_76	6	119	8	3	176.33333333333334
820	orthogroup_767	1	308	10	7	110.80952380952381
820	orthogroup_790	2	338	9	3	147.0
820	orthogroup_80	4	153	9	5	0.0
820	orthogroup_81	1	181	10	3	1365.3333333333333
820	orthogroup_870	1	152	9	5	1249.2
820	orthogroup_900	1	477	9	5	5283.55
820	orthogroup_946	1	327	8	4	10132.25
820	orthogroup_96	1	288	9	6	3392.1666666666665
820	orthogroup_968	1	44	8	4	3473.5833333333335
820	orthogroup_968	4	490	8	5	3753.55
820	orthogroup_995	3	10	9	3	0.0
821	orthogroup_1014	6	73	9	5	4108.7
821	orthogroup_1024	7	500	9	3	343.0
821	orthogroup_1038	1	326	9	4	7360.25
821	orthogroup_1040	1	142	8	3	208.33333333333334
821	orthogroup_105	8	491	9	5	0.2
821	orthogroup_1158	1	209	9	4	991.5833333333334
821	orthogroup_1158	5	424	9	3	0.3333333333333333
821	orthogroup_1177	1	218	10	4	6174.895833333333
821	orthogroup_1181	1	361	10	3	30310.333333333332
821	orthogroup_119	1	136	8	5	266.175
821	orthogroup_1208	1	106	9	3	240.33333333333334
821	orthogroup_1267	10	256	9	3	268.0
821	orthogroup_1271	1	69	10	6	0.0
821	orthogroup_1271	13	539	10	4	0.08333333333333333
821	orthogroup_1335	8	338	9	3	133.33333333333334
821	orthogroup_1363	1	52	9	4	1069.6666666666667
821	orthogroup_1379	3	266	10	3	20.083333333333332
821	orthogroup_14	1	127	8	4	1824.0
821	orthogroup_1400	1	173	8	3	456.3333333333333
821	orthogroup_1406	1	1	9	5	1879.8
821	orthogroup_1408	7	219	9	4	4414.916666666667
821	orthogroup_141	6	181	10	3	4370.333333333333
821	orthogroup_1435	1	227	8	5	10546.3
821	orthogroup_1445	6	69	9	3	10.333333333333334
821	orthogroup_145	6	82	8	3	363.0
821	orthogroup_1453	9	496	8	3	5432.333333333333
821	orthogroup_1457	10	295	10	3	5826.083333333333
821	orthogroup_1557	11	228	8	5	683.675
821	orthogroup_1627	1	174	9	3	5461.333333333333
821	orthogroup_1636	4	476	10	4	3269.5833333333335
821	orthogroup_1636	5	482	10	3	58.583333333333336
821	orthogroup_1733	8	270	9	3	19.0
821	orthogroup_1742	1	250	9	5	2079.2
821	orthogroup_1779	7	488	8	3	10409.333333333334
821	orthogroup_1808	1	549	8	4	44637.666666666664
821	orthogroup_1811	1	171	8	6	1493.3
821	orthogroup_1811	3	247	8	5	3232.25
821	orthogroup_1811	4	576	8	5	507.7
821	orthogroup_1831	4	194	8	4	3737.0625
821	orthogroup_1831	10	665	8	4	1806.25
821	orthogroup_2	2	36	9	4	993.0
821	orthogroup_2	3	328	9	4	2666.25
821	orthogroup_203	3	18	10	3	0.0
821	orthogroup_22	1	32	8	4	24.0625
821	orthogroup_23	4	72	8	3	0.0
821	orthogroup_329	1	184	9	4	3924.6666666666665
821	orthogroup_329	7	375	9	3	967.0
821	orthogroup_334	1	43	9	3	217.33333333333334
821	orthogroup_36	1	106	8	5	5.3
821	orthogroup_387	4	456	8	3	6030.083333333333
821	orthogroup_540	1	20	9	7	544.7857142857143
821	orthogroup_548	1	114	9	5	1656.3
821	orthogroup_548	6	134	9	5	1170.2
821	orthogroup_554	3	50	9	3	571.75
821	orthogroup_554	8	251	9	6	2503.0416666666665
821	orthogroup_582	1	176	8	5	2552.0
821	orthogroup_582	8	315	8	3	208.33333333333334
821	orthogroup_582	12	696	8	3	0.3333333333333333
821	orthogroup_598	1	1	9	3	177.33333333333334
821	orthogroup_65	1	636	8	4	4096.0625
821	orthogroup_7	4	259	9	3	12.0
821	orthogroup_755	1	227	9	5	1834.3
821	orthogroup_76	6	242	8	3	176.33333333333334
821	orthogroup_767	1	292	10	7	110.80952380952381
821	orthogroup_790	4	376	9	3	147.0
821	orthogroup_80	4	158	9	5	0.0
821	orthogroup_81	1	181	10	3	1365.3333333333333
821	orthogroup_870	1	141	9	5	1249.2
821	orthogroup_900	1	93	9	4	5123.729166666667
821	orthogroup_946	1	383	8	4	10132.25
821	orthogroup_96	1	287	9	6	3392.1666666666665
821	orthogroup_968	1	90	8	3	645.3333333333334
821	orthogroup_968	4	482	8	5	3753.55
821	orthogroup_995	2	8	9	3	0.0
822	orthogroup_1014	6	69	9	6	6248.441666666667
822	orthogroup_1024	7	494	9	3	343.0
822	orthogroup_1038	1	304	9	3	75.0
822	orthogroup_1040	1	143	8	3	208.33333333333334
822	orthogroup_105	6	435	9	3	4720.333333333333
822	orthogroup_105	7	501	8	4	0.25
822	orthogroup_1158	1	211	9	4	991.5833333333334
822	orthogroup_1158	5	549	9	3	0.0
822	orthogroup_1177	1	246	10	4	6116.5625
822	orthogroup_1181	1	388	10	3	30310.333333333332
822	orthogroup_119	1	120	8	5	266.175
822	orthogroup_1208	1	131	9	3	240.33333333333334
822	orthogroup_1267	10	253	9	3	268.0
822	orthogroup_1271	1	70	10	6	0.0
822	orthogroup_1335	8	446	9	3	133.33333333333334
822	orthogroup_1335	10	763	9	3	25947.0
822	orthogroup_1363	1	43	9	3	284.3333333333333
822	orthogroup_1363	3	49	9	3	330.3333333333333
822	orthogroup_1379	7	151	10	3	20.083333333333332
822	orthogroup_14	1	129	8	4	1824.0
822	orthogroup_1400	1	165	8	3	456.3333333333333
822	orthogroup_1406	1	383	9	7	21117.72619047619
822	orthogroup_1408	4	43	9	3	1073.5833333333333
822	orthogroup_141	6	129	10	3	4370.333333333333
822	orthogroup_1435	1	223	8	5	10546.3
822	orthogroup_1445	6	69	9	3	10.333333333333334
822	orthogroup_145	6	81	8	3	363.0
822	orthogroup_1453	7	795	8	3	11314.333333333334
822	orthogroup_1557	11	228	8	5	683.675
822	orthogroup_1627	1	175	9	3	5461.333333333333
822	orthogroup_1636	6	504	10	4	1057.7291666666667
822	orthogroup_1733	1	183	9	3	1937.3333333333333
822	orthogroup_1733	5	505	9	3	19.0
822	orthogroup_1742	2	173	9	3	646.3333333333334
822	orthogroup_1742	4	257	9	4	6771.583333333333
822	orthogroup_1811	1	139	8	6	920.375
822	orthogroup_1811	4	181	8	5	3454.325
822	orthogroup_1811	5	554	8	5	507.7
822	orthogroup_1831	3	180	8	3	1352.25
822	orthogroup_1831	4	490	8	3	1364.3333333333333
822	orthogroup_1831	10	674	8	4	1806.25
822	orthogroup_2	1	98	9	5	1853.5
822	orthogroup_2	3	311	9	4	2666.25
822	orthogroup_203	2	11	9	3	0.0
822	orthogroup_22	1	28	8	4	24.0625
822	orthogroup_23	5	108	8	3	0.0
822	orthogroup_279	1	173	9	3	1240.3333333333333
822	orthogroup_329	1	190	9	4	3924.6666666666665
822	orthogroup_329	9	378	9	3	967.0
822	orthogroup_329	12	622	9	3	2022.3333333333333
822	orthogroup_334	1	44	9	3	217.33333333333334
822	orthogroup_36	1	6	8	5	5.3
822	orthogroup_387	7	453	8	3	6030.083333333333
822	orthogroup_540	2	15	9	6	0.075
822	orthogroup_548	1	116	9	5	1656.3
822	orthogroup_548	5	142	9	3	247.0
822	orthogroup_548	6	254	8	3	146.08333333333334
822	orthogroup_554	3	54	9	3	33.333333333333336
822	orthogroup_554	7	248	9	4	119.5625
822	orthogroup_554	8	426	9	4	824.9166666666666
822	orthogroup_582	1	191	8	5	2552.0
822	orthogroup_582	6	336	8	3	208.33333333333334
822	orthogroup_582	12	666	8	3	1.0
822	orthogroup_598	1	146	9	4	3144.9166666666665
822	orthogroup_610	5	129	9	3	46.583333333333336
822	orthogroup_65	1	287	8	4	63591.729166666664
822	orthogroup_7	5	305	9	3	12.0
822	orthogroup_755	1	290	9	5	1834.3
822	orthogroup_76	6	128	8	3	176.33333333333334
822	orthogroup_767	1	324	10	7	110.80952380952381
822	orthogroup_790	2	372	9	3	147.0
822	orthogroup_80	4	159	9	5	0.0
822	orthogroup_81	1	182	10	3	1365.3333333333333
822	orthogroup_870	1	1	9	4	225.0
822	orthogroup_900	2	97	9	4	5123.729166666667
822	orthogroup_946	1	328	8	4	10132.25
822	orthogroup_96	1	288	9	6	3392.1666666666665
822	orthogroup_968	1	72	8	3	645.3333333333334
822	orthogroup_968	4	174	8	5	3909.5
822	orthogroup_995	2	3	9	3	0.0
823	orthogroup_1014	6	70	9	5	4108.7
823	orthogroup_1038	1	315	9	3	75.0
823	orthogroup_1040	1	133	8	3	208.33333333333334
823	orthogroup_105	8	437	9	6	1198.6666666666667
823	orthogroup_1124	4	232	9	3	7396.0
823	orthogroup_1158	1	276	9	4	991.5833333333334
823	orthogroup_1158	5	525	9	3	0.0
823	orthogroup_1177	1	226	10	4	6174.895833333333
823	orthogroup_1181	1	136	10	3	1274.3333333333333
823	orthogroup_119	1	103	8	5	266.175
823	orthogroup_1208	1	135	9	3	240.33333333333334
823	orthogroup_1267	10	255	9	3	268.0
823	orthogroup_1271	1	70	10	6	0.0
823	orthogroup_1328	2	8	10	3	2300.3333333333335
823	orthogroup_1363	1	44	9	3	284.3333333333333
823	orthogroup_1379	6	262	10	3	20.083333333333332
823	orthogroup_139	1	81	9	3	3165.75
823	orthogroup_14	1	127	8	4	1824.0
823	orthogroup_1400	1	170	8	3	456.3333333333333
823	orthogroup_1406	1	226	9	5	2558.675
823	orthogroup_1408	5	51	9	3	1073.5833333333333
823	orthogroup_141	6	178	10	3	4370.333333333333
823	orthogroup_1435	1	238	8	5	10546.3
823	orthogroup_1445	6	70	9	3	10.333333333333334
823	orthogroup_145	5	87	8	3	363.0
823	orthogroup_1453	8	500	8	3	5432.333333333333
823	orthogroup_1557	11	231	8	5	683.675
823	orthogroup_1627	1	177	9	3	5461.333333333333
823	orthogroup_1627	4	181	9	4	3960.3333333333335
823	orthogroup_1636	1	327	10	3	9354.333333333334
823	orthogroup_1636	5	538	10	3	67.75
823	orthogroup_1733	7	322	9	3	19.0
823	orthogroup_1742	2	290	9	5	2200.0
823	orthogroup_1811	1	157	8	6	1672.4416666666666
823	orthogroup_1811	5	244	8	5	2313.5
823	orthogroup_1811	6	581	8	5	507.7
823	orthogroup_1811	9	718	8	3	114.33333333333333
823	orthogroup_1831	5	164	8	3	1352.25
823	orthogroup_1831	6	494	8	3	1364.3333333333333
823	orthogroup_1831	10	671	8	4	1806.25
823	orthogroup_195	3	9	8	4	0.0
823	orthogroup_2	1	86	9	5	1853.5
823	orthogroup_203	3	16	9	3	0.0
823	orthogroup_204	8	496	8	3	343.0
823	orthogroup_23	5	110	8	3	0.0
823	orthogroup_329	1	231	9	4	3924.6666666666665
823	orthogroup_329	5	302	9	3	967.0
823	orthogroup_334	1	49	9	3	217.33333333333334
823	orthogroup_36	1	4	8	5	5.3
823	orthogroup_387	3	249	8	3	114.08333333333333
823	orthogroup_540	1	7	9	6	0.075
823	orthogroup_548	1	126	9	5	3174.3
823	orthogroup_548	6	146	9	5	1170.2
823	orthogroup_554	5	51	9	3	33.333333333333336
823	orthogroup_554	8	253	9	6	2503.0416666666665
823	orthogroup_582	1	192	8	5	2552.0
823	orthogroup_582	6	351	8	3	225.33333333333334
823	orthogroup_582	12	710	8	3	0.3333333333333333
823	orthogroup_598	1	1	9	3	177.33333333333334
823	orthogroup_610	5	135	9	3	46.583333333333336
823	orthogroup_65	1	203	9	5	1031.7
823	orthogroup_7	5	425	9	3	12.0
823	orthogroup_755	1	235	9	5	1834.3
823	orthogroup_76	6	89	8	3	176.33333333333334
823	orthogroup_767	1	349	10	7	110.80952380952381
823	orthogroup_790	3	389	9	3	147.0
823	orthogroup_80	4	149	9	6	13.5
823	orthogroup_81	1	183	10	3	1365.3333333333333
823	orthogroup_870	1	144	9	5	1249.2
823	orthogroup_900	2	91	9	4	5123.729166666667
823	orthogroup_946	1	323	8	4	10132.25
823	orthogroup_96	1	287	9	6	3392.1666666666665
823	orthogroup_968	4	325	8	5	3753.55
823	orthogroup_995	1	5	9	3	0.0
824	orthogroup_1014	6	72	8	5	4108.7
824	orthogroup_1024	7	494	9	3	343.0
824	orthogroup_1038	1	249	9	3	65.33333333333333
824	orthogroup_1040	1	193	8	3	208.33333333333334
824	orthogroup_105	8	431	9	7	3113.5714285714284
824	orthogroup_1124	4	206	9	3	7396.0
824	orthogroup_1154	1	172	9	3	120.33333333333333
824	orthogroup_1158	2	120	9	4	1014.6666666666666
824	orthogroup_1158	5	456	9	3	0.3333333333333333
824	orthogroup_1177	1	2	10	3	2461.0833333333335
824	orthogroup_1181	1	407	10	3	30310.333333333332
824	orthogroup_119	1	132	8	5	266.175
824	orthogroup_1208	1	152	9	3	240.33333333333334
824	orthogroup_1267	10	258	9	3	268.0
824	orthogroup_1271	1	72	10	6	0.0
824	orthogroup_1271	12	539	10	4	0.08333333333333333
824	orthogroup_1335	6	318	9	3	133.33333333333334
824	orthogroup_1363	1	41	9	3	284.3333333333333
824	orthogroup_1379	4	264	10	3	20.083333333333332
824	orthogroup_1379	7	365	10	3	14.083333333333334
824	orthogroup_14	1	129	8	4	1824.0
824	orthogroup_1400	1	163	8	3	456.3333333333333
824	orthogroup_1406	1	113	9	5	2558.675
824	orthogroup_1408	2	41	9	3	1073.5833333333333
824	orthogroup_141	6	179	10	3	4370.333333333333
824	orthogroup_1435	1	224	8	5	10546.3
824	orthogroup_1445	6	66	9	3	10.333333333333334
824	orthogroup_145	4	13	8	3	363.0
824	orthogroup_1453	9	344	8	4	16315.333333333334
824	orthogroup_1557	11	230	8	5	683.675
824	orthogroup_1627	1	177	9	3	5461.333333333333
824	orthogroup_1636	2	427	10	3	2137.0
824	orthogroup_1733	1	152	9	3	1937.3333333333333
824	orthogroup_1733	8	503	9	3	19.0
824	orthogroup_1742	4	302	9	3	6852.0
824	orthogroup_1808	4	317	8	4	49785.666666666664
824	orthogroup_1811	1	155	8	6	1493.3
824	orthogroup_1811	2	216	8	4	1473.7291666666667
824	orthogroup_1811	3	552	8	5	507.7
824	orthogroup_1831	2	213	8	4	3737.0625
824	orthogroup_1831	10	655	8	4	1806.25
824	orthogroup_2	2	79	9	3	341.3333333333333
824	orthogroup_2	3	260	9	4	2666.25
824	orthogroup_203	3	14	9	3	0.0
824	orthogroup_204	7	558	8	3	343.0
824	orthogroup_22	1	18	8	4	3.0625
824	orthogroup_23	4	120	8	3	0.0
824	orthogroup_284	1	110	9	3	2028.0
824	orthogroup_329	1	191	9	4	3924.6666666666665
824	orthogroup_329	8	364	9	3	967.0
824	orthogroup_334	1	44	9	3	217.33333333333334
824	orthogroup_36	2	9	8	5	5.3
824	orthogroup_387	5	471	8	3	6030.083333333333
824	orthogroup_540	2	10	9	6	0.075
824	orthogroup_548	1	112	9	5	1656.3
824	orthogroup_548	5	148	9	3	247.0
824	orthogroup_548	6	254	8	3	146.08333333333334
824	orthogroup_554	5	56	9	3	33.333333333333336
824	orthogroup_554	7	236	9	4	119.5625
824	orthogroup_554	8	428	9	4	824.9166666666666
824	orthogroup_582	1	179	8	5	2552.0
824	orthogroup_582	5	334	8	3	208.33333333333334
824	orthogroup_582	12	708	8	3	0.3333333333333333
824	orthogroup_598	1	1	9	3	177.33333333333334
824	orthogroup_65	1	414	9	5	4318.55
824	orthogroup_7	6	427	9	3	12.0
824	orthogroup_755	1	285	9	5	1834.3
824	orthogroup_76	6	115	8	3	176.33333333333334
824	orthogroup_767	1	319	10	7	110.80952380952381
824	orthogroup_790	2	503	9	3	147.0
824	orthogroup_80	4	148	9	6	13.5
824	orthogroup_81	1	181	10	3	1365.3333333333333
824	orthogroup_870	1	137	9	5	1249.2
824	orthogroup_900	1	93	9	4	5123.729166666667
824	orthogroup_946	1	358	8	4	10132.25
824	orthogroup_96	1	287	9	6	3392.1666666666665
824	orthogroup_968	1	75	8	3	645.3333333333334
824	orthogroup_968	4	369	8	5	3753.55
824	orthogroup_995	3	6	9	3	0.0
825	orthogroup_1014	6	74	9	5	4108.7
825	orthogroup_1038	1	207	9	3	65.33333333333333
825	orthogroup_1040	1	136	8	3	208.33333333333334
825	orthogroup_105	8	498	9	6	1198.6666666666667
825	orthogroup_1124	4	245	9	3	7396.0
825	orthogroup_1158	1	237	9	4	991.5833333333334
825	orthogroup_1158	5	511	9	3	0.0
825	orthogroup_1177	1	239	10	4	6116.5625
825	orthogroup_1181	1	241	10	3	1274.3333333333333
825	orthogroup_119	1	116	8	5	266.175
825	orthogroup_1208	1	486	9	3	240.33333333333334
825	orthogroup_1267	9	255	9	3	268.0
825	orthogroup_1271	1	69	10	6	0.0
825	orthogroup_1335	8	380	9	3	133.33333333333334
825	orthogroup_1363	1	42	9	3	284.3333333333333
825	orthogroup_1379	3	263	10	3	20.083333333333332
825	orthogroup_14	1	129	8	4	1824.0
825	orthogroup_1400	1	164	8	3	456.3333333333333
825	orthogroup_1406	1	1	9	5	1879.8
825	orthogroup_1406	2	483	9	4	1742.9166666666667
825	orthogroup_1408	6	50	9	3	1073.5833333333333
825	orthogroup_141	6	126	10	3	4370.333333333333
825	orthogroup_1435	1	218	8	5	10546.3
825	orthogroup_1445	6	71	9	3	10.333333333333334
825	orthogroup_145	5	77	8	3	363.0
825	orthogroup_1453	9	493	8	3	5432.333333333333
825	orthogroup_1457	10	308	10	3	5826.083333333333
825	orthogroup_1557	9	228	8	5	683.675
825	orthogroup_1627	1	175	9	3	5461.333333333333
825	orthogroup_1636	5	529	10	4	1057.7291666666667
825	orthogroup_1733	7	323	9	3	19.0
825	orthogroup_1742	2	188	9	4	1262.25
825	orthogroup_1779	7	528	8	3	10409.333333333334
825	orthogroup_1811	1	152	8	6	1672.4416666666666
825	orthogroup_1811	5	238	8	5	3232.25
825	orthogroup_1811	6	555	8	5	507.7
825	orthogroup_1831	4	226	8	4	3737.0625
825	orthogroup_1831	10	637	8	4	1806.25
825	orthogroup_2	3	35	9	6	11583.1
825	orthogroup_203	3	12	9	3	0.0
825	orthogroup_22	1	6	8	4	4.5625
825	orthogroup_23	6	99	8	4	4032.25
825	orthogroup_329	1	196	9	4	3924.6666666666665
825	orthogroup_329	5	386	9	3	967.0
825	orthogroup_334	1	43	9	3	217.33333333333334
825	orthogroup_36	1	8	8	5	5.3
825	orthogroup_387	6	249	8	3	114.08333333333333
825	orthogroup_540	2	3	9	6	0.075
825	orthogroup_548	1	117	9	5	1656.3
825	orthogroup_548	4	144	9	3	247.0
825	orthogroup_554	4	44	9	3	571.75
825	orthogroup_554	8	252	9	6	2503.0416666666665
825	orthogroup_582	1	227	8	5	2552.0
825	orthogroup_582	7	343	8	3	208.33333333333334
825	orthogroup_582	12	674	8	3	0.3333333333333333
825	orthogroup_598	1	144	9	4	3144.9166666666665
825	orthogroup_65	1	623	9	5	66741.0
825	orthogroup_7	10	308	9	3	12.0
825	orthogroup_7	12	636	9	3	39236.333333333336
825	orthogroup_755	1	231	9	5	1834.3
825	orthogroup_76	6	116	8	3	176.33333333333334
825	orthogroup_767	1	320	10	7	110.80952380952381
825	orthogroup_790	1	426	9	4	15723.0
825	orthogroup_80	4	155	9	5	0.0
825	orthogroup_81	1	182	10	3	1365.3333333333333
825	orthogroup_870	1	1	9	4	225.0
825	orthogroup_900	1	482	9	5	5283.55
825	orthogroup_946	1	317	8	4	10132.25
825	orthogroup_96	1	287	9	6	3392.1666666666665
825	orthogroup_968	1	128	8	4	3473.5833333333335
825	orthogroup_968	4	649	8	4	0.8958333333333334
825	orthogroup_995	2	8	9	3	0.0
826	orthogroup_1014	6	68	9	5	4108.7
826	orthogroup_1038	1	336	9	4	7360.25
826	orthogroup_1040	1	140	8	3	208.33333333333334
826	orthogroup_105	8	233	9	7	3515.5714285714284
826	orthogroup_1124	4	241	9	3	7396.0
826	orthogroup_1158	1	207	9	4	991.5833333333334
826	orthogroup_1158	5	366	9	3	0.3333333333333333
826	orthogroup_1177	1	244	10	4	6116.5625
826	orthogroup_1181	1	130	10	3	1274.3333333333333
826	orthogroup_119	1	131	8	5	266.175
826	orthogroup_1208	1	153	9	3	240.33333333333334
826	orthogroup_1267	10	259	9	3	268.0
826	orthogroup_1271	1	69	10	6	0.0
826	orthogroup_1271	13	540	10	4	0.08333333333333333
826	orthogroup_1335	7	393	9	3	133.33333333333334
826	orthogroup_1363	1	43	9	3	284.3333333333333
826	orthogroup_1379	3	264	10	3	20.083333333333332
826	orthogroup_14	1	129	8	4	1824.0
826	orthogroup_1400	1	167	8	3	456.3333333333333
826	orthogroup_1406	1	91	9	5	2030.175
826	orthogroup_1408	6	51	9	3	1073.5833333333333
826	orthogroup_1435	1	214	8	5	10546.3
826	orthogroup_1445	6	45	9	3	10.333333333333334
826	orthogroup_145	5	81	8	3	363.0
826	orthogroup_1453	10	553	8	3	5432.333333333333
826	orthogroup_1557	10	228	8	5	683.675
826	orthogroup_1627	1	175	9	3	5461.333333333333
826	orthogroup_1733	1	57	9	3	1937.3333333333333
826	orthogroup_1733	5	564	9	3	19.0
826	orthogroup_1742	1	209	9	3	646.3333333333334
826	orthogroup_1742	4	261	9	4	6771.583333333333
826	orthogroup_1811	1	132	8	6	920.375
826	orthogroup_1811	5	235	8	5	3232.25
826	orthogroup_1811	6	571	8	5	507.7
826	orthogroup_1811	9	716	8	3	114.33333333333333
826	orthogroup_1831	3	227	8	4	3737.0625
826	orthogroup_1831	10	636	8	4	1806.25
826	orthogroup_195	3	9	8	4	0.0
826	orthogroup_2	2	59	9	3	341.3333333333333
826	orthogroup_2	3	321	9	4	2666.25
826	orthogroup_203	2	17	10	3	0.0
826	orthogroup_22	2	11	8	3	2.25
826	orthogroup_23	6	99	8	4	4032.25
826	orthogroup_284	1	110	9	3	2028.0
826	orthogroup_329	1	210	9	4	3924.6666666666665
826	orthogroup_334	1	43	9	3	217.33333333333334
826	orthogroup_36	1	6	8	5	5.3
826	orthogroup_387	4	250	8	3	114.08333333333333
826	orthogroup_540	1	5	9	6	0.075
826	orthogroup_548	1	115	9	5	1656.3
826	orthogroup_548	5	146	9	3	247.0
826	orthogroup_548	6	250	8	3	146.08333333333334
826	orthogroup_554	6	38	9	3	545.0833333333334
826	orthogroup_554	7	231	8	3	165.08333333333334
826	orthogroup_554	8	426	9	4	824.9166666666666
826	orthogroup_582	1	218	8	5	2552.0
826	orthogroup_582	6	356	8	3	225.33333333333334
826	orthogroup_582	12	709	8	3	0.3333333333333333
826	orthogroup_598	1	144	9	4	3144.9166666666665
826	orthogroup_65	1	293	9	5	3203.45
826	orthogroup_7	5	280	9	3	12.0
826	orthogroup_755	1	298	9	5	1834.3
826	orthogroup_76	6	127	8	3	176.33333333333334
826	orthogroup_767	1	301	10	7	110.80952380952381
826	orthogroup_790	2	380	9	3	147.0
826	orthogroup_80	4	162	8	5	0.0
826	orthogroup_81	1	183	10	3	1365.3333333333333
826	orthogroup_824	3	486	10	3	4846.333333333333
826	orthogroup_870	1	155	9	5	1249.2
826	orthogroup_900	1	465	9	5	5283.55
826	orthogroup_946	1	334	8	4	10132.25
826	orthogroup_96	1	287	9	6	3392.1666666666665
826	orthogroup_968	1	26	8	3	645.3333333333334
826	orthogroup_968	4	216	8	5	3909.5
826	orthogroup_995	2	9	9	3	0.0
827	orthogroup_1014	6	72	8	5	4108.7
827	orthogroup_1038	1	213	9	3	65.33333333333333
827	orthogroup_1040	1	204	8	3	208.33333333333334
827	orthogroup_105	8	501	8	5	1436.7
827	orthogroup_1154	1	166	9	3	120.33333333333333
827	orthogroup_1158	1	238	9	4	991.5833333333334
827	orthogroup_1158	5	568	9	3	0.0
827	orthogroup_1177	1	2	10	3	2461.0833333333335
827	orthogroup_1181	1	135	10	3	1274.3333333333333
827	orthogroup_119	1	103	8	5	266.175
827	orthogroup_1208	1	170	9	3	240.33333333333334
827	orthogroup_1267	10	259	9	3	268.0
827	orthogroup_1271	1	69	10	6	0.0
827	orthogroup_1335	7	393	9	3	133.33333333333334
827	orthogroup_1363	1	43	9	4	1069.6666666666667
827	orthogroup_1379	2	263	10	3	20.083333333333332
827	orthogroup_14	1	129	8	4	1824.0
827	orthogroup_1400	1	165	8	3	456.3333333333333
827	orthogroup_1406	1	1	9	4	261.5833333333333
827	orthogroup_1406	2	117	9	3	850.0833333333334
827	orthogroup_1408	5	47	9	3	1073.5833333333333
827	orthogroup_141	6	181	10	3	4370.333333333333
827	orthogroup_1435	1	219	8	5	10546.3
827	orthogroup_1445	6	69	9	3	10.333333333333334
827	orthogroup_145	5	88	8	3	363.0
827	orthogroup_1453	10	787	8	3	11314.333333333334
827	orthogroup_1457	10	306	10	3	5826.083333333333
827	orthogroup_1557	12	231	8	6	4953.4
827	orthogroup_1627	1	174	9	3	5461.333333333333
827	orthogroup_1733	6	578	9	3	19.0
827	orthogroup_1742	4	206	9	5	2200.0
827	orthogroup_1784	1	190	8	3	2666.3333333333335
827	orthogroup_1811	1	134	8	6	920.375
827	orthogroup_1811	6	241	8	5	3232.25
827	orthogroup_1811	7	581	8	5	507.7
827	orthogroup_1831	2	155	8	3	1352.25
827	orthogroup_1831	3	530	8	3	1364.3333333333333
827	orthogroup_1831	10	668	8	4	1806.25
827	orthogroup_195	4	10	8	4	0.0
827	orthogroup_2	1	129	9	5	1853.5
827	orthogroup_203	2	16	9	3	0.0
827	orthogroup_22	1	6	8	4	4.5625
827	orthogroup_23	5	122	8	3	0.0
827	orthogroup_284	1	108	9	3	2028.0
827	orthogroup_329	1	191	9	4	3924.6666666666665
827	orthogroup_329	4	345	9	3	967.0
827	orthogroup_334	1	49	9	3	217.33333333333334
827	orthogroup_36	1	108	8	5	5.3
827	orthogroup_387	3	458	8	3	6030.083333333333
827	orthogroup_540	1	9	9	7	544.7857142857143
827	orthogroup_548	1	117	9	5	1656.3
827	orthogroup_548	6	148	9	5	1170.2
827	orthogroup_554	6	50	9	3	33.333333333333336
827	orthogroup_554	8	242	9	6	2503.0416666666665
827	orthogroup_582	1	175	8	5	2552.0
827	orthogroup_582	7	308	8	3	208.33333333333334
827	orthogroup_582	12	708	8	3	0.3333333333333333
827	orthogroup_598	1	149	9	4	3144.9166666666665
827	orthogroup_65	1	680	9	5	68365.45
827	orthogroup_7	6	319	9	3	12.0
827	orthogroup_755	1	230	9	5	1834.3
827	orthogroup_76	6	240	8	3	176.33333333333334
827	orthogroup_767	1	326	10	7	110.80952380952381
827	orthogroup_80	4	152	9	6	13.5
827	orthogroup_81	1	181	10	3	1365.3333333333333
827	orthogroup_870	1	162	9	5	1249.2
827	orthogroup_900	1	468	9	5	5283.55
827	orthogroup_946	1	324	8	4	10132.25
827	orthogroup_96	1	287	9	6	3392.1666666666665
827	orthogroup_968	1	159	8	4	3473.5833333333335
827	orthogroup_968	4	413	8	5	3753.55
827	orthogroup_995	2	8	9	3	0.0
828	orthogroup_1014	6	73	9	5	4108.7
828	orthogroup_1038	1	305	9	3	75.0
828	orthogroup_1040	1	146	8	3	208.33333333333334
828	orthogroup_105	8	492	9	5	0.2
828	orthogroup_1124	4	251	9	3	7396.0
828	orthogroup_1154	1	170	9	3	120.33333333333333
828	orthogroup_1158	1	251	9	4	991.5833333333334
