permutation	orthogroup	tmd_index	species_total	species_with_feature	variance
954	orthogroup_548	1	9	3	56.333333
954	orthogroup_1811	13	8	4	10548.250000
954	orthogroup_1769	8	9	3	1.333333
954	orthogroup_1636	6	10	5	3567.300000
954	orthogroup_1811	3	8	3	567.250000
954	orthogroup_900	12	9	3	8047.000000
954	orthogroup_1410	4	9	3	0.333333
954	orthogroup_110	2	9	3	144.333333
954	orthogroup_588	6	8	3	0.000000
954	orthogroup_1408	1	9	4	420.250000
954	orthogroup_609	2	9	4	69.666667
954	orthogroup_145	3	8	3	1.333333
954	orthogroup_1453	1	8	6	24473.066667
954	orthogroup_548	5	9	3	0.750000
954	orthogroup_1406	6	9	4	7642.916667
954	orthogroup_1804	3	8	4	87.062500
954	orthogroup_548	4	9	3	3.000000
954	orthogroup_968	1	8	4	25510.333333
954	orthogroup_1335	1	9	3	3267.000000
954	orthogroup_1808	4	8	6	5398.166667
954	orthogroup_204	5	8	3	30.333333
954	orthogroup_425	7	8	3	533.333333
954	orthogroup_1636	1	10	3	292.000000
954	orthogroup_244	1	9	3	1.583333
954	orthogroup_141	1	10	3	576.333333
954	orthogroup_1742	3	9	5	725.950000
954	orthogroup_119	1	8	3	192.000000
954	orthogroup_1627	12	9	4	1.583333
954	orthogroup_1799	9	9	3	142.333333
954	orthogroup_554	5	9	3	117.000000
954	orthogroup_65	4	9	3	78832.333333
954	orthogroup_1554	2	8	4	70.916667
954	orthogroup_938	5	8	3	11.583333
954	orthogroup_329	12	9	3	5331.000000
954	orthogroup_1225	1	9	3	0.333333
955	orthogroup_1379	7	10	3	481.333333
955	orthogroup_1644	2	9	3	0.333333
955	orthogroup_1779	5	8	3	1994.333333
955	orthogroup_1811	9	8	4	3.166667
955	orthogroup_790	6	9	3	337.000000
955	orthogroup_1831	2	8	3	5912.333333
955	orthogroup_105	8	9	4	32.333333
955	orthogroup_1557	4	8	3	0.083333
955	orthogroup_1636	4	10	3	410.333333
955	orthogroup_1619	1	9	4	30.250000
955	orthogroup_703	13	9	3	6785.333333
955	orthogroup_2	1	9	4	5128.666667
955	orthogroup_334	2	9	3	175.000000
955	orthogroup_548	1	9	3	0.083333
955	orthogroup_1811	13	8	5	4662.300000
955	orthogroup_1636	6	10	4	973.416667
955	orthogroup_565	8	8	4	57.666667
955	orthogroup_598	1	9	3	226.333333
955	orthogroup_156	9	8	3	0.083333
955	orthogroup_1811	2	8	3	121.333333
955	orthogroup_1462	1	9	3	123.583333
955	orthogroup_588	6	8	4	0.083333
955	orthogroup_204	1	8	4	9900.250000
955	orthogroup_1453	1	8	6	11264.041667
955	orthogroup_540	1	9	3	0.000000
955	orthogroup_772	2	9	5	4.250000
955	orthogroup_1811	4	8	3	2464.083333
955	orthogroup_378	2	8	3	85.333333
955	orthogroup_1645	2	8	3	0.083333
955	orthogroup_1406	6	9	4	2798.395833
955	orthogroup_1742	2	9	4	374.729167
955	orthogroup_303	8	9	4	0.062500
955	orthogroup_1335	1	9	5	12536.300000
955	orthogroup_799	1	10	3	49409.333333
955	orthogroup_1808	4	8	4	11653.666667
955	orthogroup_1642	1	8	3	624.083333
955	orthogroup_1663	10	9	3	136.333333
955	orthogroup_415	1	9	3	84.083333
955	orthogroup_1267	9	9	3	184.333333
955	orthogroup_1804	7	8	3	397.000000
955	orthogroup_1811	10	8	3	96.333333
955	orthogroup_1435	1	8	4	78.062500
955	orthogroup_65	4	9	4	158878.250000
955	orthogroup_1554	2	8	3	16.333333
955	orthogroup_741	3	9	3	20049.750000
955	orthogroup_329	12	9	3	2241.333333
955	orthogroup_1208	5	9	3	5657.250000
955	orthogroup_156	3	8	3	17.333333
956	orthogroup_554	4	9	3	126.583333
956	orthogroup_1811	9	8	4	15.500000
956	orthogroup_1636	2	10	3	576.333333
956	orthogroup_1124	2	9	3	266.583333
956	orthogroup_159	13	8	3	25.583333
956	orthogroup_1831	2	8	4	256.250000
956	orthogroup_204	8	8	3	2656.333333
956	orthogroup_159	3	8	3	0.333333
956	orthogroup_1406	1	9	3	82.333333
956	orthogroup_1379	6	10	3	127.000000
956	orthogroup_1435	6	8	3	352.583333
956	orthogroup_329	4	9	3	27.000000
956	orthogroup_1557	4	8	3	0.083333
956	orthogroup_1154	3	9	4	12.250000
956	orthogroup_159	12	8	3	0.583333
956	orthogroup_1554	3	8	3	0.333333
956	orthogroup_2	1	9	4	4981.666667
956	orthogroup_1769	9	9	3	111.000000
956	orthogroup_210	1	9	3	252.083333
956	orthogroup_784	8	9	3	396.750000
956	orthogroup_1696	3	9	3	262.333333
956	orthogroup_329	6	9	3	1460.333333
956	orthogroup_689	6	8	3	5.333333
956	orthogroup_548	1	9	3	209.333333
956	orthogroup_1811	13	8	6	13969.575000
956	orthogroup_1636	6	10	7	5332.809524
956	orthogroup_900	12	9	3	1281.333333
956	orthogroup_1831	6	8	3	57.250000
956	orthogroup_1627	7	9	3	1.333333
956	orthogroup_1059	4	8	3	16.333333
956	orthogroup_1831	8	8	3	2791.000000
956	orthogroup_1453	1	8	3	28332.000000
956	orthogroup_1811	4	8	3	105.583333
956	orthogroup_1799	6	9	3	4.333333
956	orthogroup_1040	3	8	3	156.000000
956	orthogroup_159	7	8	3	0.333333
956	orthogroup_1645	1	8	3	1.000000
956	orthogroup_565	1	8	3	432.000000
956	orthogroup_1538	1	9	3	10.333333
956	orthogroup_1384	1	10	3	1220.333333
956	orthogroup_784	3	9	3	75.250000
956	orthogroup_1177	2	10	3	84.000000
956	orthogroup_1644	1	9	3	20.083333
956	orthogroup_548	6	9	3	100.750000
956	orthogroup_244	1	9	4	8.395833
956	orthogroup_354	5	9	4	228.250000
956	orthogroup_824	1	10	3	1485.750000
956	orthogroup_65	4	9	4	8311.583333
956	orthogroup_1554	2	8	4	121.062500
956	orthogroup_159	1	8	3	46.083333
956	orthogroup_156	3	8	3	108.000000
957	orthogroup_119	3	8	4	91.583333
957	orthogroup_1554	1	8	3	4.333333
957	orthogroup_790	6	9	3	618.083333
957	orthogroup_1379	6	10	4	1.000000
957	orthogroup_1435	6	8	3	65.333333
957	orthogroup_1154	3	9	3	31.000000
957	orthogroup_1379	9	10	3	9.333333
957	orthogroup_2	1	9	4	2703.229167
957	orthogroup_784	8	9	3	192.000000
957	orthogroup_329	6	9	5	2556.800000
957	orthogroup_1636	3	10	3	464.583333
957	orthogroup_1811	13	8	7	6840.809524
957	orthogroup_610	4	9	3	602.333333
957	orthogroup_1636	6	10	5	5929.700000
957	orthogroup_1627	7	9	3	4.083333
957	orthogroup_335	4	9	3	376.333333
957	orthogroup_1363	3	9	5	166.800000
957	orthogroup_582	6	8	3	408.333333
957	orthogroup_588	6	8	3	130.083333
957	orthogroup_1811	5	8	5	114.700000
957	orthogroup_204	1	8	4	13135.583333
957	orthogroup_1453	1	8	6	17693.466667
957	orthogroup_1811	4	8	4	621.895833
957	orthogroup_548	5	9	5	38.800000
957	orthogroup_1831	7	8	3	981.000000
957	orthogroup_1406	6	9	5	6684.550000
957	orthogroup_1557	9	8	3	16.750000
957	orthogroup_548	4	9	3	9.000000
957	orthogroup_554	1	9	3	1344.333333
957	orthogroup_1408	2	9	5	3.200000
957	orthogroup_1462	5	9	3	56.333333
957	orthogroup_1335	1	9	4	32871.229167
957	orthogroup_1208	1	9	3	650.333333
957	orthogroup_687	1	9	3	0.000000
957	orthogroup_1808	4	8	4	13685.062500
957	orthogroup_6	1	9	3	330.750000
957	orthogroup_329	1	9	4	220.666667
957	orthogroup_548	6	9	3	4.750000
957	orthogroup_834	1	8	3	74.333333
957	orthogroup_1636	1	10	4	361.166667
957	orthogroup_565	6	8	3	224.333333
957	orthogroup_119	1	8	3	168.250000
957	orthogroup_387	5	8	3	0.750000
957	orthogroup_1804	7	8	3	297.333333
957	orthogroup_1799	9	9	3	18.583333
957	orthogroup_1443	1	8	3	28.583333
957	orthogroup_65	4	9	6	152345.366667
957	orthogroup_1412	1	9	3	346.333333
957	orthogroup_329	12	9	3	3366.333333
958	orthogroup_277	5	8	3	0.333333
958	orthogroup_980	1	8	3	1100.333333
958	orthogroup_870	1	9	3	0.583333
958	orthogroup_159	13	8	3	68.250000
958	orthogroup_231	2	8	3	1.750000
958	orthogroup_1554	4	8	3	249.250000
958	orthogroup_1335	7	9	3	3.000000
958	orthogroup_682	1	8	3	9.000000
958	orthogroup_2	2	9	3	1724.333333
958	orthogroup_334	10	9	3	8.333333
958	orthogroup_554	6	9	3	108.000000
958	orthogroup_2	1	9	4	5332.916667
958	orthogroup_784	8	9	3	243.000000
958	orthogroup_1696	3	9	3	484.333333
958	orthogroup_233	1	8	3	469.000000
958	orthogroup_7	1	9	4	208.333333
958	orthogroup_1811	13	8	4	7120.416667
958	orthogroup_1636	6	10	7	5862.809524
958	orthogroup_145	1	8	3	408.333333
958	orthogroup_1363	3	9	4	110.250000
958	orthogroup_1453	1	8	4	5712.333333
958	orthogroup_772	2	9	3	1.083333
958	orthogroup_548	5	9	3	0.583333
958	orthogroup_1406	6	9	3	8856.333333
958	orthogroup_1457	5	10	3	0.250000
958	orthogroup_934	8	8	3	20.583333
958	orthogroup_864	1	9	3	0.333333
958	orthogroup_554	1	9	4	1162.500000
958	orthogroup_1808	1	8	3	17484.083333
958	orthogroup_834	2	8	4	0.916667
958	orthogroup_1335	1	9	4	18530.916667
958	orthogroup_1408	5	9	3	91.000000
958	orthogroup_1808	4	8	4	4623.583333
958	orthogroup_6	1	9	3	51.083333
958	orthogroup_329	1	9	4	214.229167
958	orthogroup_1642	1	8	3	174.083333
958	orthogroup_1309	12	8	3	0.250000
958	orthogroup_244	1	9	3	4.333333
958	orthogroup_354	5	9	3	80.333333
958	orthogroup_1538	3	9	3	165.083333
958	orthogroup_156	1	8	3	33.333333
958	orthogroup_119	1	8	5	68.175000
958	orthogroup_938	2	8	3	0.333333
958	orthogroup_1554	2	8	4	51.395833
958	orthogroup_1243	10	8	3	72.583333
958	orthogroup_105	6	9	3	56.333333
959	orthogroup_934	1	8	3	60.083333
959	orthogroup_1811	9	8	3	5.083333
959	orthogroup_1124	2	9	3	417.333333
959	orthogroup_159	13	8	3	91.000000
959	orthogroup_1554	4	8	3	160.333333
959	orthogroup_159	3	8	3	0.000000
959	orthogroup_2	2	9	5	512.050000
959	orthogroup_971	4	8	3	0.083333
959	orthogroup_1406	1	9	3	0.083333
959	orthogroup_1379	6	10	4	420.416667
959	orthogroup_1225	3	9	3	540.333333
959	orthogroup_1435	6	8	3	130.083333
959	orthogroup_1557	4	8	3	0.250000
959	orthogroup_554	6	9	4	68.562500
959	orthogroup_159	12	8	3	0.583333
959	orthogroup_22	1	8	3	1680.333333
959	orthogroup_1038	5	9	3	24627.000000
959	orthogroup_231	4	8	3	0.333333
959	orthogroup_1379	8	10	3	284.083333
959	orthogroup_329	6	9	3	2032.333333
959	orthogroup_934	5	8	3	7.000000
959	orthogroup_36	1	8	3	58.583333
959	orthogroup_1811	13	8	7	3916.571429
959	orthogroup_1636	6	10	3	6852.333333
959	orthogroup_1406	2	9	3	1.083333
959	orthogroup_1379	10	10	3	42.333333
959	orthogroup_105	2	9	3	1344.333333
959	orthogroup_145	4	8	4	220.083333
959	orthogroup_582	3	8	3	12.000000
959	orthogroup_1307	8	8	3	7.583333
959	orthogroup_204	1	8	3	16875.000000
959	orthogroup_689	7	8	3	96.333333
959	orthogroup_1453	1	8	4	11300.916667
959	orthogroup_96	5	9	3	143.583333
959	orthogroup_1811	4	8	4	1446.895833
959	orthogroup_548	5	9	3	8.083333
959	orthogroup_1154	5	9	3	363.000000
959	orthogroup_1406	6	9	3	3026.333333
959	orthogroup_1742	2	9	3	702.750000
959	orthogroup_548	4	9	3	16.333333
959	orthogroup_1408	2	9	5	71.750000
959	orthogroup_1645	1	8	3	1.083333
959	orthogroup_1024	7	9	4	13912.916667
959	orthogroup_1808	1	8	3	34297.750000
959	orthogroup_1181	6	10	3	804.000000
959	orthogroup_548	6	9	4	54.062500
959	orthogroup_244	1	9	4	25.666667
959	orthogroup_139	1	9	4	5575.083333
959	orthogroup_1663	10	9	3	0.250000
959	orthogroup_610	2	9	3	0.083333
959	orthogroup_1742	3	9	5	603.500000
959	orthogroup_119	1	8	3	214.750000
959	orthogroup_65	4	9	5	101404.300000
959	orthogroup_1554	2	8	4	143.895833
959	orthogroup_938	5	8	3	61.000000
959	orthogroup_1524	1	9	3	520.750000
959	orthogroup_371	3	9	3	31.750000
959	orthogroup_7	7	9	3	607.000000
960	orthogroup_1379	7	10	4	578.250000
960	orthogroup_1811	9	8	4	2.083333
960	orthogroup_870	1	9	3	280.333333
960	orthogroup_1554	1	8	4	221.583333
960	orthogroup_2	2	9	7	389.250000
960	orthogroup_1557	4	8	4	44.500000
960	orthogroup_554	6	9	3	93.583333
960	orthogroup_159	12	8	4	0.895833
960	orthogroup_36	2	8	3	72.583333
960	orthogroup_1038	5	9	3	9758.333333
960	orthogroup_2	1	9	4	3112.250000
960	orthogroup_588	5	8	3	37.000000
960	orthogroup_329	6	9	3	4534.083333
960	orthogroup_1181	1	10	3	169.000000
960	orthogroup_1811	13	8	5	4057.500000
960	orthogroup_565	8	8	3	117.000000
960	orthogroup_682	2	8	3	2.583333
960	orthogroup_1627	7	9	3	56.333333
960	orthogroup_1462	1	9	3	0.000000
960	orthogroup_1406	4	9	3	54.333333
960	orthogroup_1453	1	8	7	16511.226190
960	orthogroup_1379	2	10	3	133.000000
960	orthogroup_772	2	9	4	5.333333
960	orthogroup_1406	6	9	5	3601.300000
960	orthogroup_387	1	8	4	426.062500
960	orthogroup_1742	2	9	3	3279.083333
960	orthogroup_303	8	9	4	48.000000
960	orthogroup_554	1	9	3	75.000000
960	orthogroup_1808	1	8	3	22286.333333
960	orthogroup_968	1	8	3	13806.333333
960	orthogroup_1335	1	9	3	31893.750000
960	orthogroup_1808	4	8	4	4448.333333
960	orthogroup_1538	1	9	3	12.333333
960	orthogroup_626	8	9	3	33.333333
960	orthogroup_244	1	9	4	5.666667
960	orthogroup_1663	10	9	4	147.729167
960	orthogroup_119	1	8	4	145.166667
960	orthogroup_554	2	9	3	127.750000
960	orthogroup_1158	5	9	4	5395.666667
960	orthogroup_1307	3	8	3	82.750000
960	orthogroup_80	4	9	3	506.333333
960	orthogroup_65	4	9	4	39116.916667
960	orthogroup_1554	2	8	4	69.666667
960	orthogroup_338	2	10	3	256.333333
960	orthogroup_1443	4	8	3	82.333333
960	orthogroup_1208	5	9	3	1035.083333
961	orthogroup_1799	11	9	3	72.333333
961	orthogroup_346	2	9	3	65.333333
961	orthogroup_159	13	8	3	0.333333
961	orthogroup_1208	4	9	3	4610.583333
961	orthogroup_141	2	10	3	243.750000
961	orthogroup_1831	2	8	5	1136.000000
961	orthogroup_1379	6	10	3	3.083333
961	orthogroup_1435	6	8	5	85.500000
961	orthogroup_582	12	8	3	4104.333333
961	orthogroup_554	6	9	3	102.333333
961	orthogroup_1038	5	9	4	3898.666667
961	orthogroup_2	1	9	3	6140.333333
961	orthogroup_1074	5	9	4	0.000000
961	orthogroup_784	8	9	3	28.000000
961	orthogroup_425	12	8	3	1862.333333
961	orthogroup_329	6	9	3	3259.083333
961	orthogroup_156	7	8	3	0.000000
961	orthogroup_1811	13	8	4	1529.583333
961	orthogroup_1636	6	10	3	5090.333333
961	orthogroup_588	4	8	3	33.333333
961	orthogroup_900	12	9	3	6639.250000
961	orthogroup_1379	10	10	3	197.333333
961	orthogroup_1307	8	8	3	146.333333
961	orthogroup_588	6	8	3	0.333333
961	orthogroup_204	1	8	3	10364.083333
961	orthogroup_1453	1	8	4	4645.666667
961	orthogroup_1804	4	8	3	148.000000
961	orthogroup_548	5	9	4	0.562500
961	orthogroup_1406	6	9	3	1982.333333
961	orthogroup_104	4	8	3	12.333333
961	orthogroup_1742	2	9	3	363.083333
961	orthogroup_582	7	8	3	2.333333
961	orthogroup_554	1	9	3	86.333333
961	orthogroup_1024	7	9	4	20949.583333
961	orthogroup_1808	1	8	3	3070.333333
961	orthogroup_1335	1	9	6	24297.400000
961	orthogroup_1408	5	9	4	28.250000
961	orthogroup_799	1	10	4	9634.916667
961	orthogroup_1243	9	8	3	140.333333
961	orthogroup_1808	4	8	3	8601.333333
961	orthogroup_1538	1	9	3	77.250000
961	orthogroup_1408	4	9	3	121.000000
961	orthogroup_1636	1	10	3	19.000000
961	orthogroup_565	16	8	3	159.250000
961	orthogroup_371	1	9	3	172.000000
961	orthogroup_119	1	8	4	146.229167
961	orthogroup_938	2	8	4	0.416667
961	orthogroup_554	5	9	3	180.750000
961	orthogroup_1811	10	8	3	91.000000
961	orthogroup_65	4	9	5	116595.000000
961	orthogroup_1554	2	8	3	58.583333
961	orthogroup_329	12	9	3	7333.083333
962	orthogroup_119	3	8	3	547.000000
962	orthogroup_1811	9	8	3	51.083333
962	orthogroup_1644	5	9	4	76.729167
962	orthogroup_790	6	9	4	11152.250000
962	orthogroup_260	3	8	3	2.333333
962	orthogroup_159	13	8	3	31.750000
962	orthogroup_231	2	8	3	15.083333
962	orthogroup_1663	1	9	3	37.333333
962	orthogroup_2	2	9	4	418.000000
962	orthogroup_971	4	8	3	0.000000
962	orthogroup_136	4	9	3	376.333333
962	orthogroup_554	6	9	4	58.729167
962	orthogroup_159	12	8	3	4.333333
962	orthogroup_1811	1	8	3	22.333333
962	orthogroup_2	1	9	5	784.700000
962	orthogroup_231	4	8	3	14.333333
962	orthogroup_233	1	8	3	0.083333
962	orthogroup_334	2	9	3	256.000000
962	orthogroup_300	10	8	3	40.333333
962	orthogroup_1811	13	8	8	10234.995536
962	orthogroup_1636	6	10	4	7295.729167
962	orthogroup_1811	3	8	3	1192.333333
962	orthogroup_1406	2	9	3	75.250000
962	orthogroup_1627	7	9	3	36.083333
962	orthogroup_1462	1	9	3	150.583333
962	orthogroup_1663	4	9	3	27.000000
962	orthogroup_1811	5	8	3	158.250000
962	orthogroup_609	2	9	3	324.000000
962	orthogroup_204	1	8	3	3072.000000
962	orthogroup_1379	2	10	3	10.333333
962	orthogroup_1363	2	9	4	94.916667
962	orthogroup_772	2	9	4	2.062500
962	orthogroup_548	5	9	5	34.300000
962	orthogroup_767	9	10	3	5602.333333
962	orthogroup_1406	6	9	3	7562.333333
962	orthogroup_1788	6	8	3	0.000000
962	orthogroup_548	4	9	4	35.666667
962	orthogroup_554	1	9	3	175.000000
962	orthogroup_1645	1	8	4	0.729167
962	orthogroup_1024	7	9	4	11283.229167
962	orthogroup_1808	1	8	3	6396.333333
962	orthogroup_968	1	8	4	24578.000000
962	orthogroup_834	2	8	4	46.916667
962	orthogroup_1335	1	9	3	9675.000000
962	orthogroup_799	1	10	4	17546.916667
962	orthogroup_244	2	9	3	131.583333
962	orthogroup_1808	4	8	5	4030.300000
962	orthogroup_1538	1	9	3	422.333333
962	orthogroup_1642	1	8	3	2.333333
962	orthogroup_565	6	8	4	91.895833
962	orthogroup_480	4	9	3	2046.333333
962	orthogroup_279	5	9	3	35.583333
962	orthogroup_119	1	8	7	177.869048
962	orthogroup_1627	12	9	3	32.250000
962	orthogroup_1158	5	9	5	30229.700000
962	orthogroup_65	4	9	4	57285.583333
962	orthogroup_1554	2	8	3	0.000000
962	orthogroup_329	12	9	3	1164.333333
963	orthogroup_934	1	8	3	28.000000
963	orthogroup_1644	2	9	4	5.583333
963	orthogroup_119	3	8	4	243.666667
963	orthogroup_371	2	9	3	100.750000
963	orthogroup_2	2	9	4	151.583333
963	orthogroup_1557	4	8	4	19.562500
963	orthogroup_554	6	9	7	69.059524
963	orthogroup_22	1	8	4	1708.666667
963	orthogroup_2	1	9	5	3636.800000
963	orthogroup_231	4	8	3	170.333333
963	orthogroup_329	6	9	3	3267.000000
963	orthogroup_548	1	9	4	38.000000
963	orthogroup_1811	13	8	4	3388.562500
963	orthogroup_1636	6	10	3	10034.083333
963	orthogroup_900	12	9	4	3971.750000
963	orthogroup_1831	6	8	4	62.166667
963	orthogroup_824	6	10	3	4823.583333
963	orthogroup_1663	4	9	3	31.083333
963	orthogroup_1243	5	8	3	1.333333
963	orthogroup_1831	8	8	3	290.333333
963	orthogroup_1453	1	8	4	25761.562500
963	orthogroup_1462	3	9	3	133.333333
963	orthogroup_548	5	9	4	0.062500
963	orthogroup_1831	7	8	3	1083.000000
963	orthogroup_1406	6	9	3	70.333333
963	orthogroup_387	1	8	3	102.333333
963	orthogroup_1742	2	9	3	680.333333
963	orthogroup_582	7	8	4	1121.562500
963	orthogroup_554	1	9	3	486.333333
963	orthogroup_1808	1	8	3	1091.083333
963	orthogroup_968	1	8	3	24752.333333
963	orthogroup_1335	1	9	3	22437.333333
963	orthogroup_1808	4	8	4	21474.916667
963	orthogroup_1538	1	9	3	372.333333
963	orthogroup_1663	10	9	3	272.250000
963	orthogroup_354	5	9	3	235.083333
963	orthogroup_1742	3	9	3	1551.083333
963	orthogroup_387	5	8	4	1.062500
963	orthogroup_1627	12	9	3	21.333333
963	orthogroup_1799	9	9	3	33.250000
963	orthogroup_938	2	8	3	126.333333
963	orthogroup_554	5	9	3	474.250000
963	orthogroup_65	4	9	4	32392.916667
963	orthogroup_1412	1	9	3	93.583333
963	orthogroup_329	12	9	4	7046.333333
963	orthogroup_1024	1	9	3	6.333333
963	orthogroup_1524	1	9	3	5.333333
964	orthogroup_759	1	9	3	157.000000
964	orthogroup_14	3	8	3	0.000000
964	orthogroup_790	6	9	3	496.333333
964	orthogroup_1619	2	9	3	1.000000
964	orthogroup_371	2	9	3	100.750000
964	orthogroup_2	2	9	3	333.000000
964	orthogroup_971	4	8	3	16.333333
964	orthogroup_1435	6	8	4	692.916667
964	orthogroup_1811	1	8	3	1.583333
964	orthogroup_2	1	9	7	1190.392857
964	orthogroup_1519	8	10	3	154.333333
964	orthogroup_1074	5	9	3	64.333333
964	orthogroup_145	2	8	3	0.000000
964	orthogroup_1636	3	10	3	480.083333
964	orthogroup_7	1	9	3	3436.000000
964	orthogroup_279	1	9	3	28.583333
964	orthogroup_1811	13	8	3	3202.333333
964	orthogroup_1636	6	10	4	766.166667
964	orthogroup_565	8	8	3	35.083333
964	orthogroup_900	12	9	4	3244.250000
964	orthogroup_1831	6	8	3	54.250000
964	orthogroup_145	1	8	3	836.333333
964	orthogroup_329	8	9	3	72.333333
964	orthogroup_1811	2	8	3	108.000000
964	orthogroup_588	6	8	3	133.333333
964	orthogroup_204	1	8	3	10145.333333
964	orthogroup_551	4	9	3	0.083333
964	orthogroup_1453	1	8	3	25480.583333
964	orthogroup_1811	4	8	5	1144.000000
964	orthogroup_548	5	9	3	3.250000
964	orthogroup_1831	7	8	3	832.000000
964	orthogroup_1406	6	9	4	618.916667
964	orthogroup_100	10	10	3	109.000000
964	orthogroup_1804	3	8	3	4.333333
964	orthogroup_554	1	9	5	50.700000
964	orthogroup_1024	7	9	3	15742.583333
964	orthogroup_1335	1	9	3	499.000000
964	orthogroup_1808	4	8	3	12463.000000
964	orthogroup_1742	1	9	3	15.250000
964	orthogroup_1519	2	10	3	53.083333
964	orthogroup_279	5	9	3	1.083333
964	orthogroup_119	1	8	5	9.075000
964	orthogroup_1627	12	9	3	2.333333
964	orthogroup_554	2	9	3	158.083333
964	orthogroup_1799	9	9	3	9.000000
964	orthogroup_554	5	9	3	147.000000
964	orthogroup_923	10	10	3	33.250000
964	orthogroup_65	4	9	4	109980.229167
964	orthogroup_1554	2	8	5	60.800000
964	orthogroup_329	12	9	4	6958.333333
964	orthogroup_1225	1	9	3	38.083333
965	orthogroup_1644	2	9	3	0.583333
965	orthogroup_759	1	9	3	94.083333
965	orthogroup_980	1	8	3	817.000000
965	orthogroup_1811	9	8	3	1.750000
965	orthogroup_985	2	10	3	110.083333
965	orthogroup_790	6	9	4	1556.250000
965	orthogroup_1124	2	9	3	361.333333
965	orthogroup_159	13	8	5	70.200000
965	orthogroup_1208	4	9	3	3502.333333
965	orthogroup_1831	2	8	4	14.666667
965	orthogroup_2	2	9	3	624.333333
965	orthogroup_1379	6	10	3	2.083333
965	orthogroup_1435	6	8	3	117.000000
965	orthogroup_1557	4	8	3	0.333333
965	orthogroup_1141	6	10	3	247.583333
965	orthogroup_2	1	9	4	2188.250000
965	orthogroup_104	8	8	3	2.583333
965	orthogroup_1831	4	8	3	163.083333
965	orthogroup_784	8	9	4	479.562500
965	orthogroup_329	6	9	3	2187.000000
965	orthogroup_145	2	8	4	8.000000
965	orthogroup_548	1	9	4	42.666667
965	orthogroup_1811	13	8	5	2976.500000
965	orthogroup_1636	6	10	5	13204.200000
965	orthogroup_588	4	8	3	225.333333
965	orthogroup_2	3	9	3	241.333333
965	orthogroup_334	1	9	3	309.000000
965	orthogroup_609	2	9	3	1.333333
965	orthogroup_204	1	8	3	12288.000000
965	orthogroup_329	7	9	5	2334.550000
965	orthogroup_1453	1	8	4	8813.562500
965	orthogroup_1379	2	10	3	94.333333
965	orthogroup_1406	6	9	4	580.916667
965	orthogroup_1363	4	9	4	42.250000
965	orthogroup_554	1	9	3	1934.333333
965	orthogroup_1645	1	8	3	0.333333
965	orthogroup_1024	7	9	3	694.333333
965	orthogroup_968	1	8	4	21480.916667
965	orthogroup_1808	4	8	3	9421.750000
965	orthogroup_1804	5	8	3	20.333333
965	orthogroup_548	6	9	3	61.000000
965	orthogroup_244	1	9	4	2.500000
965	orthogroup_139	1	9	3	1323.000000
965	orthogroup_1663	10	9	4	7.166667
965	orthogroup_1208	3	9	3	3.000000
965	orthogroup_119	1	8	4	27.333333
965	orthogroup_1158	5	9	3	19600.000000
965	orthogroup_65	4	9	3	20596.000000
965	orthogroup_1554	2	8	4	121.395833
965	orthogroup_159	1	8	3	30.333333
965	orthogroup_1208	5	9	3	2572.000000
965	orthogroup_371	3	9	3	48.083333
966	orthogroup_119	3	8	4	244.229167
966	orthogroup_1627	1	9	3	25.000000
966	orthogroup_14	3	8	3	0.333333
966	orthogroup_870	1	9	3	258.333333
966	orthogroup_260	3	8	3	0.250000
966	orthogroup_1453	5	8	3	176.333333
966	orthogroup_371	2	9	3	31.000000
966	orthogroup_2	2	9	3	508.083333
966	orthogroup_1435	6	8	3	126.750000
966	orthogroup_1557	4	8	4	3.062500
966	orthogroup_1313	5	9	3	81.083333
966	orthogroup_1804	1	8	3	234.333333
966	orthogroup_1811	1	8	3	6.333333
966	orthogroup_76	1	8	3	48.000000
966	orthogroup_2	1	9	6	6409.641667
966	orthogroup_1024	2	9	3	19.000000
966	orthogroup_548	1	9	3	0.333333
966	orthogroup_1811	13	8	5	17006.050000
966	orthogroup_1636	6	10	3	3078.250000
966	orthogroup_824	6	10	3	7141.333333
966	orthogroup_1557	5	8	3	6.333333
966	orthogroup_1627	7	9	3	102.333333
966	orthogroup_588	6	8	4	140.250000
966	orthogroup_204	1	8	3	12553.000000
966	orthogroup_145	3	8	4	76.062500
966	orthogroup_772	2	9	4	0.916667
966	orthogroup_1406	6	9	5	3318.700000
966	orthogroup_1742	2	9	3	1854.750000
966	orthogroup_1408	2	9	3	133.333333
966	orthogroup_1645	1	8	3	1.083333
966	orthogroup_1808	1	8	3	4837.000000
966	orthogroup_1481	1	9	3	27.000000
966	orthogroup_968	1	8	3	10257.333333
966	orthogroup_1335	1	9	3	5796.583333
966	orthogroup_687	1	9	3	172.583333
966	orthogroup_1808	4	8	3	40594.333333
966	orthogroup_1804	5	8	3	16.333333
966	orthogroup_900	7	9	4	51.583333
966	orthogroup_387	5	8	3	1.333333
966	orthogroup_1158	5	9	4	21700.895833
966	orthogroup_1811	10	8	3	40.083333
966	orthogroup_65	4	9	3	36465.333333
966	orthogroup_1554	2	8	5	43.450000
966	orthogroup_338	2	10	3	342.250000
966	orthogroup_329	12	9	3	2331.000000
966	orthogroup_1038	4	9	3	80.333333
966	orthogroup_1208	5	9	3	4885.083333
966	orthogroup_371	3	9	3	49.333333
