permutation	orthogroup	tmd_index	species_total	species_with_feature	variance
733	orthogroup_489	1	9	3	36.333333
733	orthogroup_1024	2	9	3	1.333333
733	orthogroup_1811	7	8	3	1.583333
733	orthogroup_22	6	8	3	46.333333
733	orthogroup_548	6	9	3	289.333333
734	orthogroup_1481	3	9	3	511.000000
734	orthogroup_1406	6	9	3	2074.333333
734	orthogroup_188	2	8	3	225.333333
734	orthogroup_329	12	9	3	11574.333333
734	orthogroup_1811	9	8	3	128.583333
734	orthogroup_2	3	9	3	1976.333333
734	orthogroup_790	6	9	3	4134.333333
734	orthogroup_1307	4	8	3	41.333333
734	orthogroup_1799	7	9	3	50.333333
734	orthogroup_968	1	8	3	354.333333
734	orthogroup_703	13	9	4	2966.666667
734	orthogroup_834	2	8	3	1.000000
734	orthogroup_1627	7	9	3	1.000000
734	orthogroup_1453	1	8	4	4134.916667
734	orthogroup_554	3	9	3	8.333333
734	orthogroup_1636	6	10	5	8346.500000
734	orthogroup_1208	3	9	3	690.333333
734	orthogroup_1059	11	8	3	25.583333
734	orthogroup_1808	4	8	4	136.229167
734	orthogroup_548	1	9	3	1.333333
734	orthogroup_1379	6	10	3	108.000000
734	orthogroup_565	17	8	3	133.000000
734	orthogroup_300	10	8	3	57.333333
734	orthogroup_65	4	9	4	81617.729167
734	orthogroup_682	2	8	4	252.250000
734	orthogroup_1208	4	9	3	3.583333
734	orthogroup_1596	2	9	3	17.333333
734	orthogroup_1811	13	8	6	7441.766667
734	orthogroup_156	3	8	3	0.000000
734	orthogroup_1811	3	8	4	696.729167
734	orthogroup_1335	1	9	4	31105.229167
734	orthogroup_1519	8	10	3	111.000000
734	orthogroup_1177	3	10	3	102.333333
734	orthogroup_554	5	9	3	133.583333
734	orthogroup_371	1	9	3	14.333333
734	orthogroup_2	2	9	4	334.229167
734	orthogroup_1444	3	9	3	44.333333
734	orthogroup_2	1	9	3	3832.333333
734	orthogroup_554	7	9	3	78.083333
734	orthogroup_14	4	8	4	435.000000
734	orthogroup_233	2	8	3	0.333333
734	orthogroup_1408	8	9	3	261.333333
734	orthogroup_96	5	9	3	140.333333
734	orthogroup_548	6	9	3	7.000000
735	orthogroup_36	2	8	3	144.000000
735	orthogroup_1406	6	9	4	901.333333
735	orthogroup_1636	3	10	3	225.333333
735	orthogroup_329	12	9	6	5895.441667
735	orthogroup_1335	7	9	3	104.333333
735	orthogroup_1444	4	9	3	109.750000
735	orthogroup_104	1	8	4	0.666667
735	orthogroup_244	6	9	4	0.229167
735	orthogroup_1435	6	8	5	261.500000
735	orthogroup_968	1	8	4	14993.000000
735	orthogroup_980	2	8	3	21.000000
735	orthogroup_703	13	9	3	2309.333333
735	orthogroup_834	2	8	4	9.000000
735	orthogroup_159	14	8	3	362.583333
735	orthogroup_1627	7	9	3	79.083333
735	orthogroup_1453	1	8	3	14964.750000
735	orthogroup_1636	6	10	3	2594.333333
735	orthogroup_610	3	9	4	0.562500
735	orthogroup_1808	4	8	4	22516.666667
735	orthogroup_81	6	10	3	1.333333
735	orthogroup_204	2	8	4	239.395833
735	orthogroup_548	1	9	4	8.666667
735	orthogroup_582	12	8	3	2676.333333
735	orthogroup_1124	2	9	3	3447.250000
735	orthogroup_1557	4	8	3	2.583333
735	orthogroup_1208	5	9	3	5716.583333
735	orthogroup_1554	4	8	3	261.333333
735	orthogroup_1379	6	10	3	1.333333
735	orthogroup_784	10	9	4	9.000000
735	orthogroup_1811	4	8	3	921.333333
735	orthogroup_76	6	8	3	33.333333
735	orthogroup_96	9	9	3	408.333333
735	orthogroup_204	1	8	4	6685.229167
735	orthogroup_484	1	9	3	14.333333
735	orthogroup_65	4	9	6	105091.866667
735	orthogroup_145	2	8	4	0.000000
735	orthogroup_682	2	8	3	200.333333
735	orthogroup_244	1	9	4	6.416667
735	orthogroup_1243	4	8	4	30.250000
735	orthogroup_1811	13	8	4	6058.562500
735	orthogroup_159	7	8	3	0.083333
735	orthogroup_119	2	8	4	0.416667
735	orthogroup_1307	8	8	4	14.916667
735	orthogroup_46	6	10	4	271.583333
735	orthogroup_1335	1	9	3	8965.333333
735	orthogroup_772	2	9	4	3.729167
735	orthogroup_1462	1	9	3	5.083333
735	orthogroup_618	4	9	3	0.083333
735	orthogroup_1177	3	10	3	37.000000
735	orthogroup_2	2	9	4	590.229167
735	orthogroup_1225	2	9	3	19.000000
735	orthogroup_1804	7	8	3	42.750000
735	orthogroup_334	4	9	3	346.333333
735	orthogroup_1557	10	8	3	147.000000
735	orthogroup_2	1	9	3	3169.333333
735	orthogroup_159	1	8	3	21.583333
735	orthogroup_1307	12	8	3	85.333333
735	orthogroup_548	6	9	5	302.825000
736	orthogroup_582	7	8	3	91.000000
736	orthogroup_36	2	8	4	36.729167
736	orthogroup_1406	6	9	4	1233.000000
736	orthogroup_329	12	9	7	7529.142857
736	orthogroup_1811	9	8	3	80.583333
736	orthogroup_870	6	9	3	7.583333
736	orthogroup_1733	1	9	3	3160.333333
736	orthogroup_1742	3	9	3	3388.000000
736	orthogroup_1808	1	8	3	5711.083333
736	orthogroup_159	12	8	3	1.333333
736	orthogroup_1435	6	8	3	0.000000
736	orthogroup_968	1	8	3	2991.000000
736	orthogroup_415	7	9	3	197.583333
736	orthogroup_204	8	8	5	2219.800000
736	orthogroup_703	13	9	3	11721.000000
736	orthogroup_303	6	9	3	104.333333
736	orthogroup_1627	7	9	4	2.062500
736	orthogroup_1335	8	9	3	31.083333
736	orthogroup_1554	3	8	3	6.083333
736	orthogroup_1074	6	9	3	1.333333
736	orthogroup_1453	1	8	3	9633.333333
736	orthogroup_100	10	10	3	196.333333
736	orthogroup_1636	6	10	7	12457.488095
736	orthogroup_139	1	9	3	662.583333
736	orthogroup_971	4	8	3	0.000000
736	orthogroup_1808	4	8	3	11332.000000
736	orthogroup_1243	12	8	5	1176.300000
736	orthogroup_548	1	9	3	0.333333
736	orthogroup_582	12	8	3	3556.583333
736	orthogroup_626	1	9	3	12.000000
736	orthogroup_1208	5	9	3	3801.000000
736	orthogroup_33	1	8	3	247.000000
736	orthogroup_1644	2	9	3	188.083333
736	orthogroup_204	1	8	3	3140.333333
736	orthogroup_1379	9	10	3	42.250000
736	orthogroup_900	12	9	3	2452.583333
736	orthogroup_65	4	9	3	108245.083333
736	orthogroup_682	2	8	3	161.333333
736	orthogroup_80	4	9	3	3.000000
736	orthogroup_244	1	9	3	0.000000
736	orthogroup_1811	13	8	5	4633.700000
736	orthogroup_329	6	9	3	158.250000
736	orthogroup_1811	3	8	3	115.750000
736	orthogroup_119	2	8	4	16.729167
736	orthogroup_1307	8	8	3	20.333333
736	orthogroup_1363	6	9	3	176.333333
736	orthogroup_329	9	9	3	1.583333
736	orthogroup_1335	1	9	4	5380.229167
736	orthogroup_334	2	9	3	256.333333
736	orthogroup_1462	1	9	3	2.333333
736	orthogroup_1811	5	8	4	88.916667
736	orthogroup_1379	10	10	3	48.000000
736	orthogroup_2	2	9	6	1078.975000
736	orthogroup_1742	2	9	3	702.333333
736	orthogroup_2	1	9	4	1879.395833
736	orthogroup_554	7	9	4	42.916667
736	orthogroup_548	6	9	4	0.395833
736	orthogroup_1243	7	8	3	280.333333
737	orthogroup_1406	6	9	3	3967.000000
737	orthogroup_1636	3	10	3	225.333333
737	orthogroup_329	12	9	3	7651.000000
737	orthogroup_1811	9	8	3	99.750000
737	orthogroup_2	3	9	3	2263.000000
737	orthogroup_159	3	8	3	39.083333
737	orthogroup_1307	4	8	3	42.250000
737	orthogroup_1808	1	8	3	25389.000000
737	orthogroup_1769	9	9	3	363.000000
737	orthogroup_1524	1	9	3	40.333333
737	orthogroup_1435	6	8	3	96.333333
737	orthogroup_260	4	8	3	27.000000
737	orthogroup_338	1	10	3	41.333333
737	orthogroup_204	8	8	3	3656.083333
737	orthogroup_279	5	9	3	221.583333
737	orthogroup_554	1	9	4	174.916667
737	orthogroup_834	2	8	3	1.333333
737	orthogroup_1462	3	9	3	126.583333
737	orthogroup_159	14	8	3	272.333333
737	orthogroup_687	1	9	3	1.000000
737	orthogroup_1554	3	8	4	0.666667
737	orthogroup_565	6	8	3	33.083333
737	orthogroup_96	8	9	3	91.000000
737	orthogroup_1158	5	9	3	44732.333333
737	orthogroup_145	1	8	3	973.000000
737	orthogroup_1636	6	10	4	3768.562500
737	orthogroup_387	1	8	3	22.333333
737	orthogroup_139	1	9	3	14806.333333
737	orthogroup_784	8	9	3	192.000000
737	orthogroup_1808	4	8	3	1302.083333
737	orthogroup_204	2	8	4	88.666667
737	orthogroup_1799	10	9	4	4.166667
737	orthogroup_582	12	8	3	421.333333
737	orthogroup_588	6	8	5	45.000000
737	orthogroup_387	13	8	3	2979.000000
737	orthogroup_938	2	8	3	84.250000
737	orthogroup_1811	4	8	4	77.729167
737	orthogroup_1831	9	8	3	106.750000
737	orthogroup_900	12	9	3	0.000000
737	orthogroup_65	4	9	5	194468.300000
737	orthogroup_80	4	9	3	1260.333333
737	orthogroup_244	1	9	3	0.000000
737	orthogroup_1811	13	8	5	6288.500000
737	orthogroup_329	6	9	3	79.000000
737	orthogroup_1811	3	8	5	1468.700000
737	orthogroup_119	2	8	4	84.916667
737	orthogroup_1307	8	8	3	61.000000
737	orthogroup_1335	1	9	4	16765.729167
737	orthogroup_772	2	9	3	4.333333
737	orthogroup_1462	1	9	5	4.800000
737	orthogroup_554	5	9	3	114.333333
737	orthogroup_870	2	9	3	48.000000
737	orthogroup_2	2	9	3	627.250000
737	orthogroup_371	4	9	3	5.250000
737	orthogroup_1742	2	9	4	246.916667
737	orthogroup_554	7	9	3	124.000000
737	orthogroup_1181	6	10	3	6722.333333
737	orthogroup_1406	3	9	3	450.250000
737	orthogroup_548	6	9	5	322.175000
738	orthogroup_1406	6	9	4	2198.000000
738	orthogroup_159	13	8	3	79.083333
738	orthogroup_329	12	9	4	6052.333333
738	orthogroup_1811	9	8	4	27.562500
738	orthogroup_1808	1	8	3	5084.333333
738	orthogroup_159	12	8	3	1.000000
738	orthogroup_260	4	8	3	0.083333
738	orthogroup_204	8	8	3	3059.083333
738	orthogroup_1074	4	9	3	0.250000
738	orthogroup_554	1	9	4	20.250000
738	orthogroup_1408	2	9	3	208.333333
738	orthogroup_1453	1	8	3	25306.333333
738	orthogroup_1408	1	9	4	126.250000
738	orthogroup_1047	1	9	3	56.333333
738	orthogroup_1636	6	10	4	962.166667
738	orthogroup_784	8	9	4	184.250000
738	orthogroup_1808	4	8	5	11136.200000
738	orthogroup_204	2	8	3	63.000000
738	orthogroup_1408	3	9	3	21.333333
738	orthogroup_588	6	8	5	46.300000
738	orthogroup_1811	4	8	3	1651.000000
738	orthogroup_1644	2	9	3	0.083333
738	orthogroup_554	4	9	3	180.083333
738	orthogroup_1379	9	10	4	171.000000
738	orthogroup_900	12	9	3	8676.333333
738	orthogroup_65	4	9	4	100203.000000
738	orthogroup_244	11	9	3	27.000000
738	orthogroup_244	1	9	3	13.583333
738	orthogroup_1208	4	9	3	327.000000
738	orthogroup_136	1	9	3	277.000000
738	orthogroup_1811	13	8	4	6150.729167
738	orthogroup_582	4	8	3	42.333333
738	orthogroup_329	6	9	4	1086.229167
738	orthogroup_300	9	8	3	3.000000
738	orthogroup_119	2	8	7	65.416667
738	orthogroup_1335	1	9	3	9903.000000
738	orthogroup_1177	3	10	3	256.000000
738	orthogroup_2	2	9	5	198.500000
738	orthogroup_554	8	9	3	280.333333
738	orthogroup_1742	2	9	3	6879.250000
738	orthogroup_1811	7	8	3	1.000000
738	orthogroup_2	1	9	4	3381.333333
738	orthogroup_1181	6	10	3	13429.000000
738	orthogroup_1831	2	8	3	21.333333
738	orthogroup_1406	3	9	3	0.583333
738	orthogroup_548	6	9	3	360.583333
739	orthogroup_582	7	8	4	75.333333
739	orthogroup_1406	6	9	4	836.666667
739	orthogroup_329	12	9	3	2989.000000
739	orthogroup_1811	9	8	3	0.750000
739	orthogroup_204	6	8	3	2.333333
739	orthogroup_1225	3	9	3	2256.333333
739	orthogroup_1742	3	9	3	935.083333
739	orthogroup_1307	4	8	3	57.333333
739	orthogroup_1808	1	8	4	24332.250000
739	orthogroup_1457	7	10	3	184.333333
739	orthogroup_968	1	8	3	19522.333333
739	orthogroup_934	1	8	3	36.000000
739	orthogroup_96	6	9	3	20.333333
739	orthogroup_554	1	9	3	1512.333333
739	orthogroup_1208	1	9	3	700.000000
739	orthogroup_1309	7	8	4	27.062500
739	orthogroup_1524	2	9	4	220.250000
739	orthogroup_1831	8	8	3	833.333333
739	orthogroup_378	2	8	3	0.000000
739	orthogroup_1047	1	9	3	0.000000
739	orthogroup_1636	6	10	3	11526.083333
739	orthogroup_610	3	9	3	0.583333
739	orthogroup_531	14	9	3	4.000000
739	orthogroup_100	12	10	3	173.083333
739	orthogroup_588	6	8	5	165.200000
739	orthogroup_864	1	9	3	43.000000
739	orthogroup_96	9	9	3	69.333333
739	orthogroup_300	10	8	3	37.000000
739	orthogroup_900	12	9	3	2508.583333
739	orthogroup_65	4	9	5	47360.500000
739	orthogroup_145	2	8	3	0.333333
739	orthogroup_1408	5	9	4	602.895833
739	orthogroup_244	1	9	5	10.500000
739	orthogroup_1811	13	8	6	13496.800000
739	orthogroup_387	5	8	3	0.583333
739	orthogroup_329	6	9	3	1740.083333
739	orthogroup_1435	1	8	3	80.333333
739	orthogroup_1811	3	8	5	176.175000
739	orthogroup_1379	8	10	3	322.333333
739	orthogroup_1307	8	8	3	8.333333
739	orthogroup_1363	6	9	3	8.333333
739	orthogroup_1335	1	9	4	4313.729167
739	orthogroup_772	2	9	4	1.666667
739	orthogroup_371	2	9	3	161.333333
739	orthogroup_156	5	8	4	14.916667
739	orthogroup_540	1	9	3	2.333333
739	orthogroup_141	4	10	3	170.083333
739	orthogroup_2	2	9	6	853.241667
739	orthogroup_565	10	8	3	0.333333
739	orthogroup_2	1	9	4	1339.062500
739	orthogroup_96	5	9	3	17.583333
740	orthogroup_834	1	8	4	35.562500
740	orthogroup_425	12	8	3	2106.750000
740	orthogroup_329	12	9	3	533.333333
740	orthogroup_1811	9	8	4	153.562500
740	orthogroup_1733	11	9	3	108.000000
740	orthogroup_1808	1	8	4	28423.583333
740	orthogroup_1177	6	10	3	1429.000000
740	orthogroup_1538	1	9	3	187.583333
740	orthogroup_968	1	8	5	5676.500000
740	orthogroup_703	13	9	4	3069.562500
740	orthogroup_554	1	9	3	630.333333
740	orthogroup_1462	6	9	3	94.333333
740	orthogroup_687	1	9	3	209.333333
740	orthogroup_1024	7	9	5	10747.300000
740	orthogroup_1158	5	9	3	30130.333333
740	orthogroup_1636	6	10	5	10271.425000
740	orthogroup_346	5	9	4	110.250000
740	orthogroup_1808	4	8	3	2366.333333
740	orthogroup_1831	7	8	3	1196.333333
740	orthogroup_1243	12	8	3	1609.000000
740	orthogroup_1799	10	9	3	6.083333
740	orthogroup_582	12	8	4	4729.666667
740	orthogroup_588	6	8	4	0.000000
740	orthogroup_1557	4	8	4	38.562500
740	orthogroup_1642	1	8	3	4.333333
740	orthogroup_1554	4	8	4	37.729167
740	orthogroup_1379	6	10	3	38.583333
740	orthogroup_300	10	8	4	134.250000
740	orthogroup_682	2	8	3	252.333333
740	orthogroup_244	1	9	3	0.333333
740	orthogroup_1811	13	8	4	14770.916667
740	orthogroup_159	7	8	3	209.333333
740	orthogroup_119	2	8	4	104.395833
740	orthogroup_1307	8	8	3	1.000000
740	orthogroup_759	5	9	3	21.333333
740	orthogroup_1335	1	9	5	18544.200000
740	orthogroup_565	9	8	3	0.333333
740	orthogroup_1645	2	8	4	16.062500
740	orthogroup_551	4	9	3	0.750000
740	orthogroup_1462	1	9	3	17.333333
740	orthogroup_618	4	9	3	1.583333
740	orthogroup_1811	5	8	3	75.250000
740	orthogroup_870	2	9	4	38.916667
740	orthogroup_2	2	9	5	281.450000
740	orthogroup_371	4	9	3	63.083333
740	orthogroup_1024	2	9	3	35.583333
740	orthogroup_582	5	8	4	0.666667
740	orthogroup_2	1	9	4	47.000000
740	orthogroup_554	7	9	5	2.500000
740	orthogroup_1831	2	8	3	21.333333
740	orthogroup_548	6	9	4	751.583333
740	orthogroup_1742	4	9	3	17.333333
741	orthogroup_1406	6	9	6	2578.441667
741	orthogroup_329	12	9	4	6412.333333
741	orthogroup_1811	9	8	4	144.416667
741	orthogroup_2	3	9	3	2496.333333
741	orthogroup_204	6	8	3	127.000000
741	orthogroup_279	3	9	3	115.750000
741	orthogroup_790	6	9	4	1159.583333
741	orthogroup_596	1	9	3	1.000000
741	orthogroup_1636	2	10	3	295.083333
741	orthogroup_1435	6	8	4	827.333333
741	orthogroup_1538	1	9	3	1.333333
741	orthogroup_260	4	8	3	0.083333
741	orthogroup_279	5	9	3	184.750000
741	orthogroup_554	1	9	4	295.583333
741	orthogroup_1627	7	9	3	2.250000
741	orthogroup_610	1	9	3	217.000000
741	orthogroup_687	1	9	3	3.250000
741	orthogroup_1554	3	8	4	8.916667
741	orthogroup_1453	1	8	4	4388.666667
741	orthogroup_1243	10	8	3	156.083333
741	orthogroup_1636	6	10	3	5380.333333
741	orthogroup_1457	1	10	3	513.000000
741	orthogroup_610	3	9	3	1.000000
741	orthogroup_1808	4	8	3	15673.000000
741	orthogroup_36	4	8	3	1.333333
741	orthogroup_1663	10	9	3	165.333333
741	orthogroup_1408	3	9	4	16.000000
741	orthogroup_100	12	10	3	302.333333
741	orthogroup_938	2	8	5	38.000000
741	orthogroup_689	2	8	3	497.583333
741	orthogroup_1554	4	8	5	79.800000
741	orthogroup_119	3	8	3	624.333333
741	orthogroup_900	12	9	3	6179.083333
741	orthogroup_682	2	8	3	169.000000
741	orthogroup_80	4	9	3	1800.750000
741	orthogroup_609	2	9	3	289.333333
741	orthogroup_1811	13	8	3	4204.000000
741	orthogroup_156	3	8	3	42.250000
741	orthogroup_119	2	8	4	75.395833
741	orthogroup_1335	1	9	6	21020.666667
741	orthogroup_540	2	9	3	181.750000
741	orthogroup_1557	8	8	3	124.000000
741	orthogroup_2	2	9	3	1160.583333
741	orthogroup_554	8	9	3	41.333333
741	orthogroup_1024	2	9	3	0.333333
741	orthogroup_2	1	9	4	1449.562500
741	orthogroup_870	4	9	3	713.083333
741	orthogroup_1379	2	10	3	432.000000
741	orthogroup_1406	3	9	3	12.000000
741	orthogroup_548	6	9	4	621.229167
742	orthogroup_36	2	8	3	0.333333
742	orthogroup_1406	6	9	4	710.416667
742	orthogroup_687	7	9	3	0.250000
742	orthogroup_1412	6	9	3	196.000000
742	orthogroup_159	3	8	4	64.395833
742	orthogroup_682	4	8	3	243.000000
742	orthogroup_1808	1	8	5	18129.800000
742	orthogroup_1435	6	8	3	0.000000
742	orthogroup_1538	4	9	3	192.000000
742	orthogroup_703	13	9	3	4450.333333
742	orthogroup_279	5	9	5	216.700000
742	orthogroup_554	1	9	3	1950.333333
742	orthogroup_834	2	8	3	1.083333
742	orthogroup_1636	4	10	4	251.666667
742	orthogroup_1554	3	8	3	78.083333
742	orthogroup_1831	8	8	4	1339.729167
742	orthogroup_1024	7	9	3	4153.083333
742	orthogroup_1158	5	9	4	16384.000000
742	orthogroup_1328	6	10	3	569.333333
742	orthogroup_1636	6	10	5	5502.000000
742	orthogroup_1362	1	9	3	0.000000
742	orthogroup_156	2	8	3	36.583333
742	orthogroup_784	8	9	5	115.200000
742	orthogroup_1811	2	8	3	79.000000
742	orthogroup_1808	4	8	3	17823.000000
742	orthogroup_548	1	9	4	0.916667
742	orthogroup_1124	2	9	3	96.333333
742	orthogroup_588	6	8	3	0.000000
742	orthogroup_1554	4	8	4	33.583333
742	orthogroup_1379	6	10	3	1.333333
742	orthogroup_900	12	9	3	9217.000000
742	orthogroup_65	4	9	3	58515.583333
742	orthogroup_244	11	9	4	22.562500
742	orthogroup_244	1	9	4	24.229167
742	orthogroup_1811	13	8	6	8705.566667
742	orthogroup_329	6	9	4	1076.916667
742	orthogroup_1435	1	8	3	8.333333
742	orthogroup_1811	3	8	4	1627.583333
742	orthogroup_119	2	8	4	126.000000
742	orthogroup_1335	1	9	4	12762.916667
742	orthogroup_1811	5	8	3	119.083333
742	orthogroup_554	5	9	4	468.729167
742	orthogroup_1742	2	9	3	8359.000000
742	orthogroup_1024	2	9	4	117.583333
742	orthogroup_1406	4	9	3	27.000000
742	orthogroup_2	1	9	5	1052.300000
742	orthogroup_554	7	9	3	64.083333
742	orthogroup_1225	1	9	3	7.000000
742	orthogroup_548	6	9	3	291.000000
742	orthogroup_1243	7	8	3	816.750000
743	orthogroup_36	2	8	4	92.229167
743	orthogroup_1811	9	8	3	185.333333
743	orthogroup_1225	3	9	3	333.000000
743	orthogroup_1808	1	8	3	134.333333
743	orthogroup_1636	2	10	3	409.333333
743	orthogroup_1462	4	9	3	10.333333
743	orthogroup_1177	6	10	3	1051.000000
743	orthogroup_1538	1	9	3	21.333333
743	orthogroup_968	1	8	4	11009.333333
743	orthogroup_980	2	8	3	100.333333
743	orthogroup_554	1	9	6	516.775000
743	orthogroup_277	5	8	4	18.000000
743	orthogroup_1627	7	9	4	248.562500
743	orthogroup_1453	1	8	5	23800.300000
743	orthogroup_1524	2	9	5	176.300000
743	orthogroup_1804	2	8	3	3.000000
743	orthogroup_1024	7	9	4	4427.895833
743	orthogroup_156	2	8	3	0.333333
743	orthogroup_1038	5	9	3	41263.000000
743	orthogroup_1808	4	8	4	4328.666667
743	orthogroup_204	2	8	3	82.333333
743	orthogroup_244	9	9	3	0.083333
743	orthogroup_1663	10	9	3	251.583333
743	orthogroup_387	13	8	3	1519.750000
743	orthogroup_1554	4	8	3	38.583333
743	orthogroup_799	1	10	3	2145.333333
743	orthogroup_204	1	8	4	7087.000000
743	orthogroup_119	3	8	3	996.333333
743	orthogroup_900	12	9	3	4386.333333
743	orthogroup_65	4	9	3	8676.000000
743	orthogroup_1408	5	9	3	996.333333
743	orthogroup_548	3	9	3	175.750000
743	orthogroup_1811	13	8	6	7510.641667
743	orthogroup_610	4	9	3	209.333333
743	orthogroup_329	6	9	3	157.000000
743	orthogroup_1642	3	8	3	21.333333
743	orthogroup_1435	1	8	3	82.750000
743	orthogroup_1811	3	8	4	1903.000000
743	orthogroup_1335	11	9	3	2250.333333
743	orthogroup_1307	8	8	3	5.333333
743	orthogroup_1363	6	9	3	261.333333
743	orthogroup_1412	3	9	3	16.333333
743	orthogroup_772	2	9	4	4.729167
743	orthogroup_719	10	9	3	17.333333
743	orthogroup_272	3	9	4	400.000000
743	orthogroup_105	2	9	3	1009.000000
743	orthogroup_2	2	9	3	421.000000
743	orthogroup_1804	7	8	4	24.229167
743	orthogroup_1742	2	9	3	1780.333333
743	orthogroup_1024	2	9	4	60.416667
743	orthogroup_231	4	8	3	13.083333
743	orthogroup_1644	5	9	4	94.916667
743	orthogroup_2	1	9	6	2869.366667
743	orthogroup_1619	1	9	3	0.333333
743	orthogroup_1406	3	9	3	0.083333
744	orthogroup_1406	6	9	3	1352.333333
744	orthogroup_1811	9	8	4	175.750000
744	orthogroup_790	6	9	3	1710.333333
744	orthogroup_1742	3	9	3	323.083333
744	orthogroup_1808	1	8	4	8554.916667
744	orthogroup_1799	7	9	3	56.333333
744	orthogroup_159	12	8	3	1.333333
744	orthogroup_1309	5	8	3	0.083333
744	orthogroup_1435	6	8	3	1741.000000
744	orthogroup_1538	1	9	3	69.333333
744	orthogroup_784	7	9	3	12.000000
744	orthogroup_934	1	8	3	126.583333
744	orthogroup_1627	7	9	3	1.000000
744	orthogroup_687	1	9	5	80.750000
744	orthogroup_759	2	9	3	11.583333
744	orthogroup_1799	8	9	3	58.333333
744	orthogroup_588	4	8	3	27.000000
744	orthogroup_145	1	8	3	204.083333
744	orthogroup_1208	3	9	3	0.250000
744	orthogroup_1808	4	8	4	12388.250000
744	orthogroup_1412	2	9	3	2.583333
744	orthogroup_531	14	9	3	644.333333
744	orthogroup_1208	2	9	3	2464.583333
744	orthogroup_1208	5	9	3	6875.583333
744	orthogroup_1554	4	8	3	175.000000
744	orthogroup_799	1	10	3	4836.000000
744	orthogroup_1811	4	8	3	694.333333
744	orthogroup_300	10	8	3	6.333333
744	orthogroup_1831	9	8	3	86.583333
744	orthogroup_23	2	8	3	56.333333
744	orthogroup_65	4	9	4	36078.416667
744	orthogroup_80	4	9	3	169.000000
744	orthogroup_1208	4	9	3	415.750000
744	orthogroup_1811	13	8	6	7794.241667
744	orthogroup_610	4	9	3	44.333333
744	orthogroup_329	6	9	3	904.333333
744	orthogroup_1642	3	8	3	0.000000
744	orthogroup_1307	8	8	3	8.083333
744	orthogroup_772	2	9	3	0.333333
744	orthogroup_1267	8	9	3	536.333333
744	orthogroup_1453	4	8	3	0.250000
744	orthogroup_1059	2	8	3	150.583333
744	orthogroup_1462	1	9	3	9.000000
744	orthogroup_618	4	9	4	105.229167
744	orthogroup_2	2	9	3	1448.083333
744	orthogroup_1636	1	10	3	61.000000
744	orthogroup_2	1	9	3	1169.333333
744	orthogroup_548	6	9	3	391.583333
745	orthogroup_946	11	8	3	13363.583333
745	orthogroup_582	7	8	3	1261.000000
745	orthogroup_329	12	9	3	9916.000000
745	orthogroup_159	3	8	3	0.583333
745	orthogroup_1014	6	9	3	190.333333
745	orthogroup_790	6	9	3	643.000000
745	orthogroup_1177	6	10	3	117.750000
745	orthogroup_204	8	8	3	1297.333333
745	orthogroup_1554	3	8	4	95.729167
745	orthogroup_1453	1	8	4	29088.666667
745	orthogroup_554	3	9	3	120.333333
745	orthogroup_1408	1	9	3	188.083333
745	orthogroup_1024	7	9	3	13177.333333
745	orthogroup_588	4	8	3	2.333333
745	orthogroup_1158	5	9	3	18881.333333
745	orthogroup_1636	6	10	3	2581.583333
745	orthogroup_968	2	8	4	619.062500
745	orthogroup_610	3	9	3	0.583333
745	orthogroup_1808	4	8	3	184.333333
745	orthogroup_1408	3	9	4	16.000000
745	orthogroup_548	1	9	3	30.333333
745	orthogroup_76	6	8	3	0.083333
745	orthogroup_204	1	8	3	3514.333333
745	orthogroup_119	3	8	3	836.583333
745	orthogroup_900	12	9	3	243.000000
745	orthogroup_65	4	9	3	3720.583333
745	orthogroup_244	1	9	3	3.583333
745	orthogroup_1811	13	8	6	4098.241667
745	orthogroup_329	6	9	3	2274.333333
745	orthogroup_1811	3	8	3	723.000000
745	orthogroup_119	2	8	4	52.395833
745	orthogroup_1307	8	8	3	7.583333
745	orthogroup_7	1	9	3	705.333333
745	orthogroup_772	2	9	3	0.250000
745	orthogroup_1804	5	8	3	0.583333
745	orthogroup_334	2	9	3	85.333333
745	orthogroup_554	5	9	4	147.333333
745	orthogroup_371	1	9	4	4.729167
745	orthogroup_870	2	9	3	144.333333
745	orthogroup_1014	2	9	3	284.333333
745	orthogroup_1443	5	8	3	27.000000
745	orthogroup_2	2	9	5	557.800000
745	orthogroup_1406	4	9	3	162.750000
745	orthogroup_1154	3	9	6	9.366667
745	orthogroup_2	1	9	4	5643.166667
745	orthogroup_159	1	8	3	0.000000
745	orthogroup_554	7	9	3	5.333333
745	orthogroup_759	9	9	3	0.333333
745	orthogroup_233	2	8	3	19.000000
745	orthogroup_1831	2	8	4	3149.666667
745	orthogroup_548	6	9	4	381.395833
746	orthogroup_582	7	8	4	1595.333333
746	orthogroup_36	2	8	3	36.083333
746	orthogroup_1406	6	9	6	4100.041667
746	orthogroup_329	12	9	4	7964.062500
746	orthogroup_335	4	9	3	28.583333
746	orthogroup_1307	4	8	3	37.000000
746	orthogroup_1808	1	8	3	1892.583333
746	orthogroup_900	7	9	3	0.083333
746	orthogroup_1524	1	9	3	17.333333
746	orthogroup_1435	6	8	5	157.300000
746	orthogroup_968	1	8	4	29469.666667
746	orthogroup_260	4	8	3	6.333333
746	orthogroup_204	8	8	3	225.333333
746	orthogroup_554	1	9	3	380.250000
746	orthogroup_610	1	9	3	3.000000
